Hora,Temperatura (C)
23:50:48,18.40
23:50:49,18.40
23:50:50,18.40
23:50:51,18.41
23:50:52,18.41
23:50:53,18.40
23:50:54,18.40
23:50:55,18.40
23:50:56,18.40
23:50:57,18.40
23:50:59,18.40
23:51:00,18.40
23:51:01,18.40
23:51:02,18.40
23:51:03,18.41
23:51:04,18.40
23:51:05,18.40
23:51:06,18.40
23:51:07,18.40
23:51:08,18.40
23:51:09,18.40
23:51:10,18.40
23:51:11,18.40
23:51:12,18.40
23:51:13,18.40
23:51:14,18.41
23:51:15,18.40
23:51:16,18.40
23:51:17,18.40
23:51:18,18.40
23:51:19,18.40
23:51:20,18.40
23:51:21,18.41
23:51:22,18.40
23:51:23,18.41
23:51:24,18.40
23:51:25,18.41
23:51:26,18.40
23:51:27,18.40
23:51:28,18.40
23:51:29,18.40
23:51:30,18.40
23:51:31,18.40
23:51:32,18.40
23:51:33,18.40
23:51:34,18.40
23:51:35,18.40
23:51:36,18.40
23:51:37,18.41
23:51:38,18.41
23:51:39,18.41
23:51:40,18.40
23:51:41,18.40
23:51:42,18.40
23:51:43,18.40
23:51:44,18.40
23:51:45,18.40
23:51:46,18.40
23:51:47,18.40
23:51:48,18.40
23:51:49,18.40
23:51:50,18.40
